date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-01-27,2020-02-03,222-222@8gg-r5b-g8v,,Praters Creek Baptist Church,621 Praters Creek Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,2,2,"[0,0,0,1,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]",450770103001,"{""450770103001"":4}",{},{},{},,35.0,"{""<5"":0,""5-10"":1,""11-20"":0,""21-60"":0,""61-120"":1,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Praters Creek Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,34.828957,-82.772949,621 Praters Creek Rd,Pickens,SC,29671.0,US,18648682300.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,228-222@8gg-r3b-jvz,,Mattress Store By Wilson,404 Johnson St,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,22,9,"[5,4,2,4,6,0,1]","[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",450770104025,{},"{""45077010402"":4,""45077010501"":4}","{""450770104025"":5}","{""US"":6}",3424.0,209.5,"{""<5"":0,""5-10"":4,""11-20"":3,""21-60"":1,""61-120"":1,""121-240"":3,"">240"":10}","{""Planet Fitness"":17,""Walmart"":11,""Dollar General"":11,""Plato's Closet"":6,""Taco Bell"":6,""Lowe's"":6,""Chick-fil-A"":6,""Hardee's"":6,""Panera Bread"":6,""Waffle House"":6,""Spinx"":6,""Shell Oil"":6,""Subway"":6,""Cicis"":6}","{""Walmart"":33,""Dollar General"":33,""Spinx"":33,""CrossFit"":22,""Chick-fil-A"":22,""Hardee's"":22,""Waffle House"":22,""Dollar Tree"":22,""Planet Fitness"":11,""Stop-A-Minit"":11,""Sunbelt Rentals"":11,""Binswanger Glass"":11,""Plato's Closet"":11,""Taco Bell"":11,""Lowe's"":11,""The Home Depot"":11,""PetSmart"":11,""Popeyes Louisiana Kitchen"":11,""Wendy's"":11,""Ace Hardware"":11}","{""android"":4,""ios"":5}",,,,,,,Mattress Store By Wilson,,,Furniture Stores,Furniture Stores,442110.0,34.881221,-82.706887,404 Johnson St,Pickens,SC,29671.0,US,18643970509.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r3n-k9f,,Moses Grill,2829 Gentry Memorial Hwy,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,3,3,"[1,1,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,{},"{""45077010402"":4}","{""450770105022"":4}","{""US"":4}",,11.0,"{""<5"":0,""5-10"":1,""11-20"":2,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":4}",,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,2020-02-03,225-222@8gg-r3b-f75,,Buddy's Chain Saw Sales & Service,213 W Cedar Rock St,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,27,16,"[6,4,5,1,6,3,2]","[0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0]",450770104025,"{""450770104024"":7,""450450021032"":4,""450450039031"":4,""450730302001"":4,""450770104012"":4,""450770103002"":4}","{""45077010902"":4,""45073030200"":4,""45045003903"":4}","{""450450021051"":4,""450770104012"":4,""450770103002"":4,""450770101001"":4,""450730302001"":4,""450770109023"":4}","{""US"":15}",13050.0,12.0,"{""<5"":0,""5-10"":13,""11-20"":2,""21-60"":3,""61-120"":1,""121-240"":2,"">240"":6}","{""Wendy's"":13,""Domino's Pizza"":8,""SunTrust Banks"":8,""United States Postal Service (USPS)"":8,""Ingles Markets"":8,""YMCA"":8,""Shell Oil"":8,""BI-LO"":4,""Lowe's"":4,""KFC"":4,""Hobby Lobby Stores"":4,""Mobil"":4,""76"":4,""Applebee's"":4,""Zaxby's"":4,""Gulf Oil"":4,""Pizza Inn"":4,""Hamrick's"":4,""McDonald's"":4,""CVS"":4}","{""Walmart"":38,""CVS"":31,""McDonald's"":25,""Domino's Pizza"":19,""Wendy's"":19,""Chick-fil-A"":19,""Applebee's"":19,""Ingles Markets"":19,""YMCA"":19,""BI-LO"":13,""Stop-A-Minit"":13,""Taco Bell"":13,""Dollar General"":13,""QuikTrip"":13,""Staples"":13,""Wells Fargo"":13,""Zaxby's"":13,""United States Postal Service (USPS)"":13,""Pizza Inn"":13,""Bojangles'"":13}","{""android"":10,""ios"":5}",,,,,,,Buddy's Chain Saw Sales & Service,,,Building Material and Supplies Dealers,Hardware Stores,444130.0,34.881497,-82.70927,213 W Cedar Rock St,Pickens,SC,29671.0,US,18648784911.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [[""8:00"", ""12:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-223@8gg-r3n-9cq,,Royal Alliance,203D McDaniel Ave,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,7,5,"[2,0,3,0,2,0,0]","[0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,"{""450770106012"":4}","{""45077010804"":4}",{},"{""US"":4}",10960.0,38.0,"{""<5"":0,""5-10"":2,""11-20"":1,""21-60"":1,""61-120"":2,""121-240"":0,"">240"":1}","{""Jersey Mike's"":14,""QuikTrip"":14,""McDonald's"":14,""Cicis"":14}","{""Walmart"":40,""McDonald's"":40,""Belk"":20,""Jersey Mike's"":20,""Chuck E. Cheese's"":20,""76"":20,""QuikTrip"":20,""Gulf Oil"":20,""CVS"":20,""O'Charley's"":20,""Spinx"":20,""Cicis"":20,""Dollar Tree"":20,""Family Dollar Stores"":20}","{""android"":5,""ios"":0}",,,,,,,Royal Alliance,,,Depository Credit Intermediation,Commercial Banking,522110.0,34.870054,-82.706068,203D McDaniel Ave,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-r2m-ch5,,Pickens County Prison,182 Prison Camp Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,44,20,"[11,9,6,9,7,2,0]","[0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770102002,"{""450770102002"":4,""450770110031"":4,""450770102001"":4}","{""45077010200"":5,""45077010502"":5,""45077010802"":4,""45077010902"":4}","{""450770102002"":4,""450770109021"":4,""450730306022"":4,""450770109031"":4,""450770103002"":4,""450770111021"":4}","{""US"":15}",16446.0,27.0,"{""<5"":1,""5-10"":5,""11-20"":9,""21-60"":17,""61-120"":1,""121-240"":3,"">240"":8}","{""Walmart"":12,""Dollar General"":9,""McDonald's"":9,""Spinx"":9,""Petco"":6,""Advance Auto Parts"":6,""PetSmart"":6,""7-Eleven"":6,""Hardee's"":6,""Ingles Markets"":6,""Bojangles'"":6,""BI-LO"":3,""Chevrolet"":3,""Planet Fitness"":3,""Stop-A-Minit"":3,""Smoothie King"":3,""Popeyes Louisiana Kitchen"":3,""Wendy's"":3,""Zaxby's"":3,""CVS"":3}","{""Walmart"":55,""Dollar General"":30,""Spinx"":30,""McDonald's"":25,""Ingles Markets"":20,""CVS"":20,""Advance Auto Parts"":15,""PetSmart"":15,""7-Eleven"":15,""Zaxby's"":15,""Hardee's"":15,""Pizza Inn"":15,""Bojangles'"":15,""AutoZone"":15,""Petco"":10,""Planet Fitness"":10,""Michaels Stores"":10,""Five Below"":10,""Wendy's"":10,""HotSpot"":10}","{""android"":7,""ios"":10}",,,,,,,Pickens County Prison,,,"Justice, Public Order, and Safety Activities",Correctional Institutions,922140.0,34.884831,-82.75519,182 Prison Camp Rd,Pickens,SC,29671.0,US,18648985931.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-r3f-3dv,,183 Automotive,145 Farrs Bridge Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,22,10,"[2,3,4,5,8,0,0]","[0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770105021,"{""450770101002"":4}","{""45077010402"":4}","{""450770104024"":4,""450770104022"":4}","{""US"":11}",13054.0,84.0,"{""<5"":0,""5-10"":7,""11-20"":0,""21-60"":3,""61-120"":2,""121-240"":4,"">240"":6}","{""AutoZone"":21,""Walmart"":14,""Wendy's"":14,""HotSpot"":14,""Spinx"":14,""7-Eleven"":7,""QuikTrip"":7,""Love's Travel Stops and Country Stores"":7,""Zaxby's"":7,""Walgreens"":7,""Ingles Markets"":7,""CITGO"":7,""Bojangles'"":7,""ExamOne"":7}","{""Walmart"":80,""AutoZone"":30,""Spinx"":30,""BP"":20,""Dollar General"":20,""Wendy's"":20,""HotSpot"":20,""QuikTrip"":20,""Zaxby's"":20,""Walgreens"":20,""Ingles Markets"":20,""McDonald's"":20,""Bojangles'"":20,""Anytime Fitness"":10,""Golden Corral"":10,""Great American Cookies"":10,""Simon mall"":10,""Bruster's Ice Cream"":10,""Quaker Steak & Lube"":10,""Domino's Pizza"":10}","{""android"":6,""ios"":5}",,,,,,,183 Automotive,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,34.889368,-82.691057,145 Farrs Bridge Rd,Pickens,SC,29671.0,US,18648786418.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""15:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-r3f-yn5,,Pickens Middle,140 Torch Dr,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,440,145,"[141,77,69,86,65,2,0]","[0,0,0,0,0,0,0,31,3,1,1,4,5,3,5,9,4,29,9,37,0,0,0,0,0,0,0,0,0,0,0,35,3,1,2,7,4,2,7,7,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,35,6,4,4,2,0,1,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,5,6,9,3,8,11,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,38,3,2,3,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104023,"{""450770104031"":20,""450770102002"":13,""450770104023"":9,""450770105011"":8,""450770104022"":8,""450770104012"":7,""450770107003"":7,""450770104024"":5,""450770101002"":5,""450770104021"":5,""450770101001"":4,""450070103001"":4,""450070104013"":4,""450770108022"":4,""450770105022"":4,""450070103003"":4,""450770103001"":4,""450770110011"":4,""450770110022"":4,""450770108011"":4,""450450030102"":4,""450770111021"":4,""450770108033"":4,""450770105021"":4}","{""45077010402"":24,""45077010403"":18,""45077010200"":16,""45077010100"":8,""45077010502"":8,""45077010401"":8,""45007010300"":8,""45007010500"":7,""45077010700"":7,""45077010501"":7,""45077010801"":5,""45077010300"":4}","{""450770104031"":17,""450770102002"":14,""450770104023"":10,""450770107003"":8,""450770104022"":8,""450770104012"":7,""450770101002"":6,""450770104021"":5,""450770104011"":4,""450770107001"":4,""450770105011"":4,""450770104025"":4,""450070103001"":4,""450070105002"":4,""450770105021"":4,""450770109032"":4,""450770108011"":4,""450770101001"":4,""450770106011"":4,""450770110011"":4,""450770105022"":4}","{""US"":143}",6268.0,42.0,"{""<5"":5,""5-10"":54,""11-20"":68,""21-60"":136,""61-120"":78,""121-240"":40,"">240"":59}","{""McDonald's"":9,""Walmart"":6,""Zaxby's"":4,""Bojangles'"":3,""Walgreens"":2,""Ingles Markets"":2,""YMCA"":2,""Spinx"":2,""Shell Oil"":2,""Stop-A-Minit"":1,""Taco Bell"":1,""AutoZone"":1,""Harbor Freight Tools"":1,""Domino's Pizza"":1,""Dollar General"":1,""Wendy's"":1,""Academy Sports + Outdoors"":1,""O'Reilly Auto Parts"":1,""Long John Silver's"":1,""Hardee's"":1}","{""Walmart"":36,""McDonald's"":34,""Zaxby's"":16,""Ingles Markets"":14,""Walgreens"":11,""Burger King"":11,""Bojangles'"":11,""Dollar General"":10,""Wendy's"":10,""Chick-fil-A"":10,""Taco Bell"":9,""AutoZone"":8,""Stop-A-Minit"":7,""Simon mall"":7,""QuikTrip"":7,""YMCA"":7,""Cook Out"":6,""Domino's Pizza"":6,""PetSmart"":6,""Starbucks"":6}","{""android"":46,""ios"":96}",,,,,,,Pickens Middle,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,34.887566,-82.703361,140 Torch Dr,Pickens,SC,29671.0,US,18643974100.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzy-223@8gg-qkp-5mk,,Table Rock Inn,4515 Sc 11,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,1,1,"[0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770101002,{},{},{},"{""US"":4}",,13.0,"{""<5"":0,""5-10"":0,""11-20"":1,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Table Rock Inn,,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110.0,35.036669,-82.676687,4515 Sc 11,Pickens,SC,29671.0,US,18646336511.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r3n-7wk,,Pickens Elementary,567 Hampton Ave,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,115,47,"[21,27,18,17,29,1,2]","[0,0,0,0,0,0,1,7,3,1,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,1,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,8,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,"{""450770104031"":6,""450770106011"":4,""450770109032"":4,""450770107001"":4,""450770110011"":4,""450770102002"":4,""450770110024"":4,""450770110021"":4,""450770104012"":4,""450770102001"":4,""450770105022"":4}","{""45077010200"":7,""45077011001"":6,""45077010700"":6,""45077010402"":5,""45077010502"":4,""45077010601"":4,""45077010803"":4,""45077010403"":4,""45077011003"":4,""45077011002"":4}","{""450770110022"":4,""450770107003"":4,""450770104025"":4,""370270306001"":4,""450770108031"":4,""450770107001"":4,""450770104022"":4,""450770108011"":4,""450770110011"":4,""450770102002"":4,""450770104031"":4}","{""US"":45}",5139.0,102.0,"{""<5"":1,""5-10"":21,""11-20"":4,""21-60"":17,""61-120"":18,""121-240"":13,"">240"":41}","{""Walmart"":11,""McDonald's"":8,""Dollar General"":6,""Dollar Tree"":6,""Burger King"":4,""Ingles Markets"":4,""Planet Fitness"":3,""HotSpot"":3,""QuikTrip"":3,""Bojangles'"":3,""Spinx"":3,""Goodwill Industries"":2,""Wendy's"":2,""Workout Anytime"":2,""Chick-fil-A"":2,""Zaxby's"":2,""Hardee's"":2,""Walgreens"":2,""CVS"":2,""YMCA"":2}","{""Walmart"":62,""McDonald's"":30,""Dollar General"":28,""Ingles Markets"":21,""Dollar Tree"":19,""QuikTrip"":17,""CVS"":13,""Cook Out"":11,""Wendy's"":11,""HotSpot"":11,""Walgreens"":11,""Shell Oil"":11,""Lowe's"":9,""Burger King"":9,""Waffle House"":9,""Bojangles'"":9,""Spinx"":9,""Roses Express"":6,""Stop-A-Minit"":6,""Domino's Pizza"":6}","{""android"":20,""ios"":25}",,,,,,,Pickens Elementary,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,34.874716,-82.699857,567 Hampton Ave,Pickens,SC,29671.0,US,18643972300.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r3f-zmk,,Spinx,310 Jewel St,Pickens,SC,29671,US,SG_BRAND_ab2f1d6fd13d0e00bb4c4959831623d2,Spinx,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,90,47,"[24,13,14,11,10,13,5]","[0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,2,0,6,0,3,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0]",450770105022,"{""450770105021"":6,""450770101002"":4,""450450037042"":4,""450770105022"":4,""450770110022"":4,""450770104021"":4,""450770103003"":4,""450770107001"":4,""450770106011"":4,""450770104023"":4,""421257512001"":4,""450770106021"":4}","{""45077010200"":10,""45077010502"":7,""45077010602"":5,""45077010403"":4,""45077010401"":4,""42125751200"":4,""45077010601"":4,""45077010402"":4,""45007010104"":4}","{""450770105021"":5,""450770103003"":5,""450770104011"":4,""450770106011"":4,""450770104024"":4,""450770104012"":4,""450770107001"":4,""450450038011"":4,""370270302001"":4,""450770105022"":4,""450770104021"":4}","{""US"":44}",7451.0,16.5,"{""<5"":5,""5-10"":33,""11-20"":10,""21-60"":10,""61-120"":10,""121-240"":5,"">240"":17}","{""McDonald's"":15,""Walmart"":13,""Shell Oil"":12,""Ingles Markets"":6,""Lowe's"":4,""AutoZone"":4,""Advance Auto Parts"":3,""Wendy's"":3,""76"":3,""Ace Hardware"":3,""Applebee's"":3,""Zaxby's"":3,""Arby's"":3,""Stop-A-Minit"":1,""Bruster's Ice Cream"":1,""Domino's Pizza"":1,""Taco Bell"":1,""Valvoline"":1,""GameStop"":1,""7-Eleven"":1}","{""Walmart"":43,""Shell Oil"":38,""McDonald's"":28,""Dollar General"":19,""Stop-A-Minit"":17,""QuikTrip"":17,""Zaxby's"":17,""Ingles Markets"":15,""Applebee's"":13,""Taco Bell"":11,""The Home Depot"":11,""76"":11,""Chick-fil-A"":11,""Burger King"":11,""AutoZone"":11,""Arby's"":11,""Lowe's"":9,""7-Eleven"":9,""Starbucks"":9,""HotSpot"":9}","{""android"":29,""ios"":22}",,,,,,,Spinx,SG_BRAND_ab2f1d6fd13d0e00bb4c4959831623d2,Spinx,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,34.888995,-82.698776,310 Jewel St,Pickens,SC,29671.0,US,18648785202.0,,,,,2019-07-01,POLYGON
